7_train,7_val
0.5782102942466736,0.740218460559845
0.5608273148536682,0.7180691957473755
0.5495039820671082,0.689255952835083
0.5324370265007019,0.6172093152999878
0.514930248260498,0.5829353928565979
0.5197377800941467,0.597353458404541
0.5064315795898438,0.5782648921012878
0.5017622113227844,0.5499142408370972
0.4694374203681946,0.5254900455474854
0.47040876746177673,0.5454179644584656
0.46384909749031067,0.513963520526886
0.45670798420906067,0.4764481484889984
0.46768617630004883,0.5664281249046326
0.4455311596393585,0.4927505850791931
0.4244835376739502,0.4580148458480835
0.4326664209365845,0.47410473227500916
0.4247339963912964,0.4653950035572052
0.4089793860912323,0.47446176409721375
0.4009176194667816,0.4725878834724426
0.3981372117996216,0.4669971466064453
0.41221097111701965,0.4454878270626068
0.3967039883136749,0.4564129412174225
0.39438679814338684,0.4525173306465149
0.3968217372894287,0.4601517915725708
0.3667025864124298,0.4426766037940979
0.38720378279685974,0.44265517592430115
0.37822481989860535,0.44974038004875183
0.37825825810432434,0.4390745460987091
0.3822998106479645,0.4456028342247009
0.3843991458415985,0.444225937128067
0.3915095627307892,0.4562666118144989
0.3769306242465973,0.4430762529373169
0.3652558922767639,0.45058050751686096
0.38680845499038696,0.4498680531978607
0.3747517168521881,0.43968063592910767
0.36524108052253723,0.45476558804512024
0.3826254904270172,0.45393648743629456
0.36093321442604065,0.4679918587207794
