6_train,6_val
0.6044756770133972,0.4721556603908539
0.5737642049789429,0.4283168315887451
0.5372932553291321,0.37405869364738464
0.5503010749816895,0.42868757247924805
0.5200654864311218,0.36848726868629456
0.48608964681625366,0.3807787299156189
0.5049755573272705,0.34271132946014404
0.48152703046798706,0.3796032667160034
0.47159770131111145,0.3527093529701233
0.45074933767318726,0.38315078616142273
0.4301287531852722,0.3928205966949463
0.4343782663345337,0.3714332580566406
0.4198654294013977,0.3555859923362732
0.4157726764678955,0.35773247480392456
0.40056195855140686,0.368516206741333
0.43387699127197266,0.35106319189071655
0.42832911014556885,0.3598392605781555
